X,Y,UCL_CODE11,UCL_NAME11,SSR_CODE11,SSR_NAME11,SOS_CODE11,SOS_NAME11,STE_CODE11,STE_NAME11,AREA_SQKM,SA2_MAIN16,SA2_NAME16,Elect_div
144.985038514984,-36.4476371620963,222101,Stanhope (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.5310308876,216011410,Rushworth,Murray
145.480496396249,-35.9256351263023,222102,Strathmerton (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.3113643765,216021413,Numurkah,Murray
145.262691398563,-38.492200701814,222103,Sunset Strip (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.1012824477,205031091,Phillip Island,Flinders
143.694893990102,-37.1693904012461,222104,Talbot (L),222,200 to 499,22,Bounded Locality,2,Victoria,3.0484067386,201031017,Maryborough Region,Wannon
145.103551263658,-37.0939399682393,222105,Tallarook (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.4133432631,204011060,Seymour Region,McEwen
145.435396000753,-36.2392101603022,222106,Tallygaroopna (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.3583086608,216031418,Shepparton Region - East,Murray
147.030765021763,-36.2489280169933,222107,Tangambalanga (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.7520828060,204031075,Yackandandah,Indi
147.141566404422,-36.7005231965774,222108,Tawonga (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.3761713539,204031069,Bright - Mount Beauty,Indi
145.341264659161,-36.4896163835853,222109,Toolamba (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.6607144036,216031419,Shepparton Region - West,Murray
146.628519692133,-38.0611166503109,222110,Toongabbie (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.5320226856,205041098,Yallourn North - Glengarry,Gippsland
146.326196271388,-38.6635802035279,222111,Toora (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.9455323271,205031087,Foster,Mcmillan
146.545366497916,-38.3118972653933,222112,Traralgon South (L),222,200 to 499,22,Bounded Locality,2,Victoria,4.8251133677,205041094,Churchill,Gippsland
145.879351781452,-36.1645245490065,222113,Tungamah (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.1218106527,216021412,Moira,Indi
146.477564722591,-38.1527884201559,222114,Tyers (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.4861938561,205041098,Yallourn North - Glengarry,Gippsland
144.405478515502,-37.325732729683,222115,Tylden (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.8844304059,202021030,Kyneton,Bendigo
145.626011076055,-38.0820237434269,222116,Tynong (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.6460718801,212011288,Bunyip - Garfield,Mcmillan
141.809221254808,-35.1689953603481,222117,Underbool (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.7173683806,215021398,Mildura Region,Mallee
146.983406441682,-36.7737259114091,222118,Wandiligong (L),222,200 to 499,22,Bounded Locality,2,Victoria,3.1383705192,204031069,Bright - Mount Beauty,Indi
145.311722306167,-38.2213693455357,222119,Warneet (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.6319893334,212031308,Pearcedale - Tooradin,Flinders
145.066839699015,-37.3002328353121,222120,Waterford Park (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.1895727682,209041224,Wallan,McEwen
142.736726676653,-37.5489303407736,222121,Willaura (L),222,200 to 499,22,Bounded Locality,2,Victoria,1.8921444360,215011387,Ararat Region,Wannon
146.181965410935,-38.0709578925414,222122,Willow Grove (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.6417669349,205011077,Mount Baw Baw Region,Mcmillan
145.23415127783,-38.4801973462209,222123,Wimbledon Heights (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.3364038079,205031091,Phillip Island,Flinders
145.26933856022,-37.7508984185887,222124,Wonga Park - South (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.2718534449,211021262,Warrandyte - Wonga Park,Menzies
142.431096717311,-38.1851072738981,222125,Woolsthorpe (L),222,200 to 499,22,Bounded Locality,2,Victoria,3.6096812069,217041477,Moyne - East,Wannon
143.452215976934,-35.2908133108256,222126,Woorinen South (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.6627283623,215031405,Swan Hill Region,Mallee
145.430780111725,-36.1534471953525,222127,Wunghnu (L),222,200 to 499,22,Bounded Locality,2,Victoria,0.7643310275,216021413,Numurkah,Murray
153.010644651535,-27.4656594102288,301001,Brisbane,301,1 million or more,30,Major Urban,3,Queensland,1971.8041480000,305041135,Paddington - Milton,Brisbane
153.3556943024,-27.9703038169043,302001,Gold Coast - Tweed Heads (Gold Coast Part),302,"250,000 to 999,999",30,Major Urban,3,Queensland,541.3045158900,309091264,Molendinar,Fadden
145.719828036645,-16.899450746535,303001,Cairns,303,"100,000 to 249,999",30,Major Urban,3,Queensland,209.5485400500,306021156,Whitfield - Edge Hill,Leichhardt
153.077139984005,-26.6107562258403,303002,Sunshine Coast,303,"100,000 to 249,999",30,Major Urban,3,Queensland,273.2566690100,316031426,Marcoola - Mudjimba,Fairfax
146.747139191993,-19.2740396121744,303003,Townsville,303,"100,000 to 249,999",30,Major Urban,3,Queensland,252.9439825900,318021484,Mount Louisa,Herbert
149.176790090887,-21.1045045348861,311001,Mackay,311,"50,000 to 99,999",31,Other Urban,3,Queensland,125.7758025400,312021342,Andergrove - Beaconsfield,Dawson
150.514083516065,-23.3457266716445,311002,Rockhampton,311,"50,000 to 99,999",31,Other Urban,3,Queensland,94.7932173420,308031214,Park Avenue,Capricornia
151.932118913392,-27.5673159814485,311003,Toowoomba,311,"50,000 to 99,999",31,Other Urban,3,Queensland,114.1019711400,317011447,Drayton - Harristown,Groom
152.323105754115,-24.8891629975593,312001,Bundaberg,312,"20,000 to 49,999",31,Other Urban,3,Queensland,104.2594643600,319011494,Branyan - Kensington,Hinkler
151.242640624719,-23.8658652042689,312002,Gladstone,312,"20,000 to 49,999",31,Other Urban,3,Queensland,96.4010912260,308051539,West Gladstone,Flynn
152.812935465451,-25.2916782877083,312003,Hervey Bay,312,"20,000 to 49,999",31,Other Urban,3,Queensland,93.1567944400,319041518,Pialba - Eli Waters,Hinkler
152.70640411805,-25.5360777315399,312004,Maryborough (Qld),312,"20,000 to 49,999",31,Other Urban,3,Queensland,43.9490123230,319051524,Maryborough (Qld),Wide Bay
139.510297622509,-20.7259377877045,312005,Mount Isa,312,"20,000 to 49,999",31,Other Urban,3,Queensland,62.7539896530,315021405,Mount Isa,Kennedy
152.465661528963,-24.8522919702291,313001,Bargara - Innes Park,313,"10,000 to 19,999",31,Other Urban,3,Queensland,21.1447025400,319011493,Bargara - Burnett Heads,Hinkler
153.167786834671,-27.0661997742995,313002,Bongaree - Woorim,313,"10,000 to 19,999",31,Other Urban,3,Queensland,27.4291315330,313011363,Bribie Island,Longman
151.263179873756,-27.1759640984418,313003,Dalby,313,"10,000 to 19,999",31,Other Urban,3,Queensland,43.6170906560,307021183,Wambo,Maranoa
148.165887610458,-23.5267231999559,313004,Emerald,313,"10,000 to 19,999",31,Other Urban,3,Queensland,28.9537212030,308011192,Emerald,Flynn
152.671153786821,-26.1959484631307,313005,Gympie,313,"10,000 to 19,999",31,Other Urban,3,Queensland,41.5448486920,319031512,Gympie - North,Wide Bay
152.956913297563,-26.6291242295018,313006,Nambour,313,"10,000 to 19,999",31,Other Urban,3,Queensland,21.4044419090,316071548,Nambour,Fairfax
152.031475537905,-28.2158086407356,313007,Warwick,313,"10,000 to 19,999",31,Other Urban,3,Queensland,36.1620179970,307031189,Warwick,Maranoa
150.725993460428,-23.1318158907207,313008,Yeppoon,313,"10,000 to 19,999",31,Other Urban,3,Queensland,38.7440397510,308031223,Yeppoon,Capricornia
148.717088741462,-20.2796548895088,314001,Airlie Beach - Cannonvale,314,"5,000 to 9,999",31,Other Urban,3,Queensland,19.4917710900,312031359,Airlie - Whitsundays,Dawson
145.48255569087,-17.2662293765598,314002,Atherton,314,"5,000 to 9,999",31,Other Urban,3,Queensland,11.5708672600,306051166,Atherton,Kennedy
147.400546055115,-19.5726956315645,314003,Ayr,314,"5,000 to 9,999",31,Other Urban,3,Queensland,21.2016558180,318011460,Ayr,Dawson
153.001684160043,-27.9852463111519,314004,Beaudesert,314,"5,000 to 9,999",31,Other Urban,3,Queensland,9.5400053239,311011305,Beaudesert,Wright
150.512126473448,-24.3952077371032,314005,Biloela,314,"5,000 to 9,999",31,Other Urban,3,Queensland,14.7398083930,308041529,Biloela,Flynn
148.232102778186,-20.022581502936,314006,Bowen,314,"5,000 to 9,999",31,Other Urban,3,Queensland,43.6487786100,312011337,Bowen,Dawson
146.268565899827,-20.0686487683545,314007,Charters Towers,314,"5,000 to 9,999",31,Other Urban,3,Queensland,41.7127391630,318011462,Charters Towers,Kennedy
152.276829348637,-27.5667594823043,314008,Gatton,314,"5,000 to 9,999",31,Other Urban,3,Queensland,8.4985851860,317011448,Gatton,Wright
150.293167407096,-28.5299220041099,314009,Goondiwindi,314,"5,000 to 9,999",31,Other Urban,3,Queensland,20.1359028420,307011173,Goondiwindi,Maranoa
145.774770016052,-17.1054617839277,314010,Gordonvale,314,"5,000 to 9,999",31,Other Urban,3,Queensland,14.4744648510,306021148,Gordonvale - Trinity,Kennedy
150.44698520237,-23.4459285315768,314011,Gracemere,314,"5,000 to 9,999",31,Other Urban,3,Queensland,39.6402464160,308031210,Gracemere,Flynn
151.940602774327,-27.4572648624308,314012,Highfields,314,"5,000 to 9,999",31,Other Urban,3,Queensland,16.5510232940,317011450,Highfields,Groom
146.025440875267,-17.5272717268831,314013,Innisfail,314,"5,000 to 9,999",31,Other Urban,3,Queensland,10.2193140600,306031159,Innisfail,Kennedy
151.837065608052,-26.5415533321019,314014,Kingaroy,314,"5,000 to 9,999",31,Other Urban,3,Queensland,53.5417675080,319021505,Kingaroy,Maranoa
145.423776280742,-17.0022392159797,314015,Mareeba,314,"5,000 to 9,999",31,Other Urban,3,Queensland,13.3855268400,306051170,Mareeba,Kennedy
148.039768573739,-21.999475705876,314016,Moranbah,314,"5,000 to 9,999",31,Other Urban,3,Queensland,12.3242796530,312011341,Moranbah,Capricornia
148.803999211589,-26.5631739283512,314017,Roma,314,"5,000 to 9,999",31,Other Urban,3,Queensland,77.7338771360,307011176,Roma,Maranoa
153.079157021255,-27.0720249482387,314018,Sandstone Point - Ningi,314,"5,000 to 9,999",31,Other Urban,3,Queensland,36.0245867100,313011362,Beachmere - Sandstone Point,Longman
153.195216661636,-27.9481881865209,314019,Tamborine Mountain,314,"5,000 to 9,999",31,Other Urban,3,Queensland,35.9003832680,309041242,Tamborine - Canungra,Wright
151.330096312859,-23.9376136145043,314020,Tannum Sands - Boyne Island,314,"5,000 to 9,999",31,Other Urban,3,Queensland,53.0381398830,308051531,Boyne Island - Tannum Sands,Flynn
146.602449799869,-19.3288043668046,315001,Alice River,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.2725920088,318021470,Bohle Plains,Kennedy
146.299524477215,-18.6958102776131,315002,Allingham,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.0142296804,318011465,Ingham Region,Kennedy
141.729776758222,-13.3444564332451,315003,Aurukun,315,"1,000 to 4,999",31,Other Urban,3,Queensland,30.5494399010,315011395,Aurukun,Leichhardt
145.921072466981,-17.3434773303385,315004,Babinda,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.6722374186,306031158,Babinda,Kennedy
142.394747864674,-10.8929835967513,315005,Bamaga,315,"1,000 to 4,999",31,Other Urban,3,Queensland,10.1629524590,315011399,Northern Peninsula,Leichhardt
145.296647857584,-23.5571664966567,315006,Barcaldine,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.6873689200,315031408,Barcaldine - Blackall,Maranoa
153.047787213906,-27.1324523895951,315007,Beachmere,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.5115311298,313011362,Beachmere - Sandstone Point,Longman
152.942988286065,-26.8620181814871,315008,Beerwah,315,"1,000 to 4,999",31,Other Urban,3,Queensland,8.0770126065,316061439,Beerwah,Fisher
148.88728025623,-23.5814104227166,315009,Blackwater,315,"1,000 to 4,999",31,Other Urban,3,Queensland,11.5739631180,308011190,Central Highlands - East,Flynn
152.679915818241,-28.0047015279198,315010,Boonah,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.2905612765,310021277,Boonah,Wright
152.406027563587,-24.778656145243,315011,Burnett Heads,315,"1,000 to 4,999",31,Other Urban,3,Queensland,15.4037744110,319011493,Bargara - Burnett Heads,Hinkler
152.609196729587,-25.1883994567691,315012,Burrum Heads,315,"1,000 to 4,999",31,Other Urban,3,Queensland,1.4497578501,319051522,Burrum - Fraser,Hinkler
151.20175926153,-24.0029933304148,315013,Calliope,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.9128905845,308051535,Gladstone Hinterland,Flynn
146.02518440059,-18.2638052299137,315014,Cardwell,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.9251087099,306031161,Tully,Kennedy
152.985520478059,-27.862044675942,315015,Cedar Grove,315,"1,000 to 4,999",31,Other Urban,3,Queensland,10.5357591040,311041321,Jimboomba,Wright
153.003952324281,-27.8799740775958,315016,Cedar Vale,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.8158620203,311041321,Jimboomba,Wright
146.247219463025,-26.4074991694421,315017,Charleville,315,"1,000 to 4,999",31,Other Urban,3,Queensland,17.4592427100,315031409,Charleville,Maranoa
151.935993906669,-26.2888094631576,315018,Cherbourg,315,"1,000 to 4,999",31,Other Urban,3,Queensland,31.5990732600,319021506,Kingaroy Region - North,Wide Bay
152.276893204064,-25.2360822966786,315019,Childers,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.3859169881,319011499,Bundaberg Region - South,Hinkler
150.632020961475,-26.7454160827629,315020,Chinchilla,315,"1,000 to 4,999",31,Other Urban,3,Queensland,11.0646304420,307011172,Chinchilla,Maranoa
147.639115938192,-22.8265253058622,315021,Clermont,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.8691157040,312011339,Clermont,Capricornia
151.908662381546,-27.9335517617187,315022,Clifton,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.0793982681,307031184,Clifton - Greenmount,Maranoa
140.507324545313,-20.6957230907107,315023,Cloncurry,315,"1,000 to 4,999",31,Other Urban,3,Queensland,14.8217157730,315021406,Mount Isa Region,Kennedy
147.843837519883,-20.5527841509058,315024,Collinsville,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.6250853444,312011340,Collinsville,Capricornia
145.247974327985,-15.4760761910201,315025,Cooktown,315,"1,000 to 4,999",31,Other Urban,3,Queensland,10.3978135100,315011396,Cape York,Leichhardt
152.984789879068,-25.9736017982625,315026,Cooloola Village,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.6322281834,319031511,Cooloola,Wide Bay
152.908427857347,-26.4146128001991,315027,Cooroy,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.4901672193,316081549,Noosa Hinterland,Wide Bay
152.054532151316,-27.265118018434,315028,Crows Nest,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.0521908153,307021179,Crows Nest - Rosalie,Maranoa
145.690272553146,-28.0742655719229,315029,Cunnamulla,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.5574377610,315031411,Far South West,Maranoa
152.818860859783,-27.198956885351,315030,Dayboro,315,"1,000 to 4,999",31,Other Urban,3,Queensland,9.5358436224,314011384,Dayboro,Dickson
138.827333308937,-17.9412535142346,315031,Doomadgee,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.9015298374,315021404,Carpentaria,Kennedy
153.004071810775,-26.4404312328773,315032,Doonan - Tinbeerwah,315,"1,000 to 4,999",31,Other Urban,3,Queensland,26.6023898190,316081549,Noosa Hinterland,Fairfax
148.341845193066,-22.5841521212235,315033,Dysart,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.8847991882,312011338,Broadsound - Nebo,Capricornia
150.801386124531,-23.2813637287072,315034,Emu Park,315,"1,000 to 4,999",31,Other Urban,3,Queensland,15.0969778690,308031207,Emu Park,Capricornia
152.414418728449,-27.2429198203868,315035,Esk,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.3669241868,310021278,Esk,Blair
152.657715094423,-27.4525906064115,315036,Fernvale,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.5991132489,310021281,Lowood,Blair
151.612516150865,-25.6254747591999,315037,Gayndah,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.9678378065,319021503,Gayndah - Mundubbera,Flynn
152.962913090426,-26.9044905570166,315038,Glass House Mountains,315,"1,000 to 4,999",31,Other Urban,3,Queensland,13.2169834320,316061441,Glass House Mountains,Fisher
139.17824312979,-16.6592093606741,315039,Gununa,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.8881460749,315021404,Carpentaria,Kennedy
148.960581514107,-20.353060451414,315040,Hamilton Island,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.0160893821,312031359,Airlie - Whitsundays,Dawson
149.27341440187,-21.296783556475,315041,Hay Point,315,"1,000 to 4,999",31,Other Urban,3,Queensland,24.1751125630,312021352,Sarina,Capricornia
147.413802542849,-19.6609624984031,315042,Home Hill,315,"1,000 to 4,999",31,Other Urban,3,Queensland,20.1632852280,318011461,Burdekin,Dawson
152.560704746199,-25.3173277006421,315043,Howard,315,"1,000 to 4,999",31,Other Urban,3,Queensland,1.9775193360,319051522,Burrum - Fraser,Hinkler
146.158403050937,-18.6589975082737,315044,Ingham,315,"1,000 to 4,999",31,Other Urban,3,Queensland,33.1435833250,318011464,Ingham,Kennedy
153.369900167543,-27.7879437941312,315045,Jacobs Well,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.3784994903,309071254,Jacobs Well - Alberton,Fadden
153.028745835279,-27.8464515478793,315046,Jimboomba,315,"1,000 to 4,999",31,Other Urban,3,Queensland,28.4374122350,311041321,Jimboomba,Wright
152.962140291774,-27.8104758704511,315047,Jimboomba - West,315,"1,000 to 4,999",31,Other Urban,3,Queensland,11.0312242890,311041321,Jimboomba,Wright
152.459868135255,-27.5393617776834,315048,Kensington Grove - Regency Downs,315,"1,000 to 4,999",31,Other Urban,3,Queensland,24.3036448070,310021280,Lockyer Valley - East,Wright
152.562035359213,-26.9423940452296,315049,Kilcoy,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.3057777178,313031370,Kilcoy,Blair
151.822533671258,-27.4750106242071,315050,Kingsthorpe,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.2916932525,317011449,Gowrie (Qld),Groom
141.744016013533,-15.4836689713633,315051,Kowanyama,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.5220783872,315011398,Kowanyama - Pormpuraaw,Leichhardt
145.625329975015,-16.8238019120491,315052,Kuranda,315,"1,000 to 4,999",31,Other Urban,3,Queensland,17.6339045300,306051168,Kuranda,Leichhardt
152.397752542115,-27.6376643610785,315053,Laidley,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.5897234550,310021280,Lockyer Valley - East,Wright
152.96670289046,-26.8167897697372,315054,Landsborough,315,"1,000 to 4,999",31,Other Urban,3,Queensland,12.7414270060,316061442,Landsborough,Fisher
144.272988316239,-23.4382337209675,315055,Longreach,315,"1,000 to 4,999",31,Other Urban,3,Queensland,13.4510822710,315031412,Longreach,Maranoa
152.566098129604,-27.4613521385894,315056,Lowood,315,"1,000 to 4,999",31,Other Urban,3,Queensland,15.0065698660,310021281,Lowood,Blair
153.359957366312,-27.6108901615316,315057,Macleay Island,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.2290279726,301021527,Redland Islands,Bowman
145.600464949641,-17.3491529334334,315058,Malanda,315,"1,000 to 4,999",31,Other Urban,3,Queensland,9.8464450328,306051169,Malanda - Yungaburra,Kennedy
152.847118019565,-26.7672434914439,315059,Maleny,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.7439164459,316061440,Caloundra Hinterland,Fisher
148.952568984542,-21.145961167692,315060,Marian,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.4551374838,312021351,Pioneer Valley,Capricornia
151.88333794706,-27.4200813719803,315061,Meringandan West,315,"1,000 to 4,999",31,Other Urban,3,Queensland,23.9867777610,317011449,Gowrie (Qld),Groom
148.700101949382,-22.8128616352781,315062,Middlemount,315,"1,000 to 4,999",31,Other Urban,3,Queensland,12.2052705380,312011338,Broadsound - Nebo,Capricornia
150.18950851252,-26.6575339927547,315063,Miles,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.9805706340,307011175,Miles - Wandoan,Maranoa
151.26416115817,-27.8788378062095,315064,Millmerran,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.6778333085,307021181,Millmerran,Maranoa
148.868053234297,-21.1603022541579,315065,Mirani,315,"1,000 to 4,999",31,Other Urban,3,Queensland,1.0706329822,312021351,Pioneer Valley,Capricornia
151.119591850117,-24.8659351540832,315066,Monto,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.4429508503,319021508,Monto - Eidsvold,Flynn
152.961030314694,-26.766258516792,315067,Mooloolah,315,"1,000 to 4,999",31,Other Urban,3,Queensland,11.4158151360,316061442,Landsborough,Fisher
152.261703293757,-24.708499950505,315068,Moore Park,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.1481412680,319011498,Bundaberg Region - North,Flynn
145.375092693805,-16.4683683636813,315069,Mossman,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.7985951851,306041164,Daintree,Leichhardt
153.24927571186,-27.6362665766845,315070,Mount Cotton,315,"1,000 to 4,999",31,Other Urban,3,Queensland,5.2791163211,301021011,Sheldon - Mount Cotton,Bowman
150.391472619925,-23.6295432670516,315071,Mount Morgan,315,"1,000 to 4,999",31,Other Urban,3,Queensland,13.5267953210,308031212,Mount Morgan,Flynn
149.977332939161,-24.5706307197597,315072,Moura,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.6543446476,308041528,Banana,Flynn
151.300618265921,-25.5849036953153,315073,Mundubbera,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.4316748408,319021503,Gayndah - Mundubbera,Flynn
151.941943823709,-26.2405319409982,315074,Murgon,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.2441424210,319021506,Kingaroy Region - North,Wide Bay
151.980967477456,-26.6787463310765,315075,Nanango,315,"1,000 to 4,999",31,Other Urban,3,Queensland,26.5738219830,319021509,Nanango,Maranoa
146.848043448255,-19.156248931612,315076,Nelly Bay,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.2656496455,318021483,Magnetic Island,Herbert
151.752157935619,-27.4110933326451,315077,Oakey,315,"1,000 to 4,999",31,Other Urban,3,Queensland,80.0914846350,307021180,Jondaryan,Groom
146.618331375432,-18.7383417191733,315078,Palm Island,315,"1,000 to 4,999",31,Other Urban,3,Queensland,55.6098536850,318011466,Palm Island,Herbert
152.956676879559,-26.6903355568917,315079,Palmwoods,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.9383998601,316061444,Palmwoods,Fairfax
151.63140285908,-27.7126766721927,315080,Pittsworth,315,"1,000 to 4,999",31,Other Urban,3,Queensland,25.0832804420,307021182,Pittsworth,Groom
152.859233975791,-26.37593707269,315081,Pomona,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.8200633707,316081549,Noosa Hinterland,Wide Bay
145.465892091902,-16.5108725465528,315082,Port Douglas - Craiglie,315,"1,000 to 4,999",31,Other Urban,3,Queensland,8.2596755282,306041165,Port Douglas,Leichhardt
148.579693732041,-20.4038473507339,315083,Proserpine,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.4496913439,312031361,Proserpine,Dawson
153.068677015385,-25.8730978918266,315084,Rainbow Beach,315,"1,000 to 4,999",31,Other Urban,3,Queensland,31.4096065950,319031511,Cooloola,Wide Bay
146.638766642141,-19.3113832928795,315085,Rangewood,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.8145920984,318021470,Bohle Plains,Herbert
152.908828861124,-25.4013296166362,315086,River Heads,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.7711374838,319041516,Booral - River Heads,Hinkler
152.591089149183,-27.63569931664,315087,Rosewood,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.8113067770,310021282,Rosewood,Blair
153.382217415767,-27.6739213765283,315088,Russell Island,315,"1,000 to 4,999",31,Other Urban,3,Queensland,16.8439491280,301021527,Redland Islands,Bowman
152.840743800205,-27.3651971549395,315089,Samford Valley - Highvale,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.9017139409,314011387,Samford Valley,Dickson
149.219235845944,-21.4190616838341,315090,Sarina,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.5670498892,312021352,Sarina,Capricornia
148.590361476656,-28.0394208236946,315091,St George,315,"1,000 to 4,999",31,Other Urban,3,Queensland,15.0002594080,307011171,Balonne,Maranoa
151.940365545678,-28.6553416559041,315092,Stanthorpe,315,"1,000 to 4,999",31,Other Urban,3,Queensland,15.3635847990,307031187,Stanthorpe,Maranoa
142.219763381582,-10.5787693002262,315093,Thursday Island,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.7091887842,315011401,Torres,Leichhardt
148.347686234691,-23.0334927029603,315094,Tieri,315,"1,000 to 4,999",31,Other Urban,3,Queensland,1.8967826356,308011191,Central Highlands - West,Flynn
152.999128624625,-25.921592418283,315095,Tin Can Bay,315,"1,000 to 4,999",31,Other Urban,3,Queensland,4.2529197612,319031511,Cooloola,Wide Bay
152.691678633969,-25.2565513185222,315096,Toogoom,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.0163748783,319051522,Burrum - Fraser,Hinkler
145.926751951224,-17.930143118246,315097,Tully,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.2899117180,306031161,Tully,Kennedy
149.057015797868,-21.1640301500559,315098,Walkerston,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.4069941279,312021357,Walkerston - Eton,Capricornia
152.672404162836,-27.6025600875407,315099,Walloon,315,"1,000 to 4,999",31,Other Urban,3,Queensland,3.8994267345,310021282,Rosewood,Blair
141.861007009163,-12.6420644365823,315100,Weipa,315,"1,000 to 4,999",31,Other Urban,3,Queensland,16.1612676280,315011403,Weipa,Leichhardt
151.873250303253,-27.6025222576507,315101,Westbrook,315,"1,000 to 4,999",31,Other Urban,3,Queensland,2.3549244329,317011458,Toowoomba - West,Groom
151.866311901758,-26.3141608339365,315102,Wondai,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.1134910645,319021506,Kingaroy Region - North,Flynn
146.09124918391,-17.9029615972185,315103,Wongaling Beach,315,"1,000 to 4,999",31,Other Urban,3,Queensland,7.5741126901,306031161,Tully,Kennedy
152.775039428399,-26.955238372934,315104,Woodford,315,"1,000 to 4,999",31,Other Urban,3,Queensland,11.4966111840,313031371,Woodford - D'Aguilar,Longman
151.860581526448,-27.6582555707726,315105,Wyreema,315,"1,000 to 4,999",31,Other Urban,3,Queensland,0.9450610248,317011445,Cambooya - Wyreema,Groom
152.9509274785,-26.5604992417399,315106,Yandina,315,"1,000 to 4,999",31,Other Urban,3,Queensland,6.8708784728,316071547,Eumundi - Yandina,Fairfax
145.897161696348,-16.9945382814257,315107,Yarrabah,315,"1,000 to 4,999",31,Other Urban,3,Queensland,158.8434326900,306031163,Yarrabah,Kennedy
151.901857307743,-24.2084976072021,321001,Agnes Water (L),321,500 or more,32,Bounded Locality,3,Queensland,2.2549408423,308051530,Agnes Water - Miriam Vale,Flynn
152.663121028962,-25.4642124301434,321002,Aldershot (L),321,500 or more,32,Bounded Locality,3,Queensland,1.0685805159,319051522,Burrum - Fraser,Wide Bay
151.982504637949,-28.0362143148717,321003,Allora (L),321,500 or more,32,Bounded Locality,3,Queensland,1.4619165044,307031186,Southern Downs - West,Maranoa
